country,Date,population_growth_annual_percent.,population_total.,children_per_woman_total_fertility.,population_density_per_square_km.,total_gdp_us_inflation_adjusted.,gdp_per_capita_yearly_growth.,gdppercapita_us_inflation_adjusted.,children_and_elderly_per_100_adults.,life_expectancy_years.,child_mortality_0_5_year_olds_dying_per_1000_born.,gdp_total_yearly_growth.,income_per_person_gdppercapita_ppp_inflation_adjusted.
Cyprus,1983,0.343,694000,2.44,75.1,7690000000.0,3.96,14600.0,52.9,73.8,16.1,4.32,16000.0
Cyprus,1984,0.523,698000,2.45,75.5,8360000000.0,7.36,15600.0,53.1,73.9,14.7,7.92,17200.0
Cyprus,1985,0.852,704000,2.46,76.2,8770000000.0,3.47,16200.0,53.3,74.0,13.5,4.35,17800.0
Cyprus,1986,1.22,712000,2.46,77.1,9100000000.0,2.61,16600.0,53.7,74.4,12.5,3.87,18300.0
Cyprus,1987,1.54,723000,2.45,78.3,9740000000.0,5.89,17600.0,53.8,74.1,11.9,7.53,19300.0
Cyprus,1988,1.79,736000,2.44,79.7,10600000000.0,7.14,18900.0,54.0,74.4,11.5,9.08,20800.0
Cyprus,1989,1.96,751000,2.43,81.3,11400000000.0,6.53,20100.0,54.4,74.6,11.3,8.64,22100.0
Cyprus,1990,2.05,767000,2.41,83.0,12300000000.0,5.2,21200.0,54.8,74.9,11.1,7.38,23300.0
Cyprus,1991,2.13,783000,2.38,84.8,12400000000.0,-1.92,20800.0,54.5,75.0,10.8,0.198,22900.0
Cyprus,1992,2.21,801000,2.34,86.6,13500000000.0,6.55,22100.0,54.2,75.3,10.5,8.93,24400.0
Cyprus,1993,2.24,819000,2.28,88.6,13600000000.0,-1.75,21700.0,53.8,75.5,10.0,0.477,24000.0
Cyprus,1994,2.22,837000,2.21,90.6,14400000000.0,3.61,22600.0,53.3,75.4,9.6,5.94,24800.0
Cyprus,1995,2.16,855000,2.12,92.6,15600000000.0,7.94,24000.0,52.7,75.7,9.0,10.3,26500.0
Cyprus,1996,2.09,873000,2.04,94.5,15800000000.0,0.241,24000.0,52.3,76.1,8.5,2.33,26400.0
Cyprus,1997,2.01,891000,1.95,96.4,16300000000.0,0.892,24200.0,51.5,76.2,8.0,2.91,26700.0
Cyprus,1998,1.95,909000,1.86,98.3,17100000000.0,3.73,25200.0,50.5,76.4,7.5,5.75,27700.0
Cyprus,1999,1.89,926000,1.78,100.0,17900000000.0,3.7,26100.0,49.4,76.6,7.1,5.69,28800.0
Cyprus,2000,1.84,943000,1.72,102.0,19000000000.0,3.95,27300.0,48.4,76.8,6.7,5.95,30100.0
Cyprus,2001,1.79,960000,1.66,104.0,19600000000.0,2.84,28000.0,47.5,77.3,6.3,4.82,30800.0
Cyprus,2002,1.72,977000,1.61,106.0,20300000000.0,0.9109999999999999,28600.0,46.5,77.5,5.9,2.84,31500.0
Cyprus,2003,1.68,994000,1.58,108.0,20800000000.0,0.352,29000.0,45.7,77.7,5.6,2.22,31900.0
Cyprus,2004,1.68,1010000,1.55,109.0,21800000000.0,1.87,29900.0,45.0,77.9,5.2,3.67,32900.0
Cyprus,2005,1.69,1030000,1.52,111.0,22600000000.0,1.08,30600.0,44.3,78.0,4.9,2.75,33700.0
Cyprus,2006,1.72,1050000,1.5,113.0,23600000000.0,2.22,31400.0,43.7,78.7,4.6,3.77,34600.0
Cyprus,2007,1.73,1060000,1.48,115.0,24700000000.0,2.59,32200.0,43.1,79.0,4.3,4.03,35500.0
Cyprus,2008,1.66,1080000,1.46,117.0,25700000000.0,0.922,32700.0,42.5,79.3,4.0,2.25,36000.0
Cyprus,2009,1.52,1100000,1.44,119.0,25200000000.0,-4.52,31200.0,42.0,79.6,3.8,-3.32,34400.0
Cyprus,2010,1.31,1110000,1.42,120.0,25600000000.0,-1.19,30800.0,41.5,79.9,3.6,0.00511,33900.0
Denmark,1980,0.122,5120000,1.55,121.0,186000000000.0,-0.431,36400.0,54.5,74.4,10.0,-0.324,27300.0
Denmark,1981,-0.0284,5130000,1.44,121.0,185000000000.0,-0.73,36100.0,53.8,74.5,9.7,-0.701,27100.0
Denmark,1982,-0.0735,5120000,1.43,121.0,192000000000.0,3.23,37500.0,52.9,74.6,9.6,3.19,28000.0
Denmark,1983,-0.0687,5120000,1.38,121.0,197000000000.0,2.73,38500.0,52.0,74.6,9.5,2.65,28800.0
Denmark,1984,-0.0524,5120000,1.4,121.0,205000000000.0,4.58,40100.0,51.2,74.7,9.6,4.51,30100.0
Denmark,1985,0.0405,5110000,1.45,121.0,213000000000.0,4.38,41700.0,50.4,74.7,9.6,4.35,31500.0
Denmark,1986,0.134,5110000,1.48,121.0,224000000000.0,3.64,43700.0,49.8,74.8,9.7,3.65,32700.0
Denmark,1987,0.127,5120000,1.5,121.0,224000000000.0,0.3,43800.0,49.4,75.0,9.7,0.352,32800.0
Denmark,1988,0.0486,5120000,1.56,121.0,224000000000.0,1.25,43700.0,49.0,75.0,9.6,1.35,33200.0
Denmark,1989,0.06,5130000,1.62,121.0,226000000000.0,0.336,44000.0,48.8,75.1,9.4,0.493,33400.0
Denmark,1990,0.162,5140000,1.67,121.0,229000000000.0,1.18,44600.0,48.5,75.2,9.0,1.4,33800.0
Denmark,1991,0.26,5150000,1.68,121.0,232000000000.0,1.17,45100.0,48.5,75.3,8.4,1.45,34200.0
Denmark,1992,0.331,5170000,1.76,122.0,237000000000.0,1.77,45800.0,48.4,75.4,7.9,2.11,34700.0
Denmark,1993,0.333,5190000,1.75,122.0,237000000000.0,-0.285,45700.0,48.3,75.4,7.4,0.0877,34600.0
Denmark,1994,0.338,5210000,1.81,123.0,250000000000.0,5.32,47900.0,48.3,75.5,6.9,5.74,36300.0
Denmark,1995,0.521,5230000,1.81,123.0,257000000000.0,2.67,49100.0,48.5,75.6,6.5,3.09,37200.0
Denmark,1996,0.5660000000000001,5250000,1.75,124.0,265000000000.0,2.39,50300.0,48.8,75.9,6.2,2.82,38100.0
Denmark,1997,0.416,5280000,1.75,124.0,273000000000.0,2.91,51700.0,49.1,76.2,6.0,3.35,39200.0
Denmark,1998,0.363,5300000,1.72,125.0,279000000000.0,1.93,52600.0,49.4,76.5,5.8,2.35,39900.0
Denmark,1999,0.331,5320000,1.74,125.0,287000000000.0,2.36,54000.0,49.7,76.6,5.6,2.76,40900.0
Denmark,2000,0.334,5340000,1.77,126.0,298000000000.0,3.37,55900.0,50.0,76.9,5.5,3.74,42300.0
Denmark,2001,0.358,5360000,1.75,126.0,301000000000.0,0.499,56100.0,50.3,77.1,5.4,0.8109999999999999,42500.0
Denmark,2002,0.319,5370000,1.72,127.0,302000000000.0,0.233,56200.0,50.5,77.3,5.3,0.504,42600.0
Denmark,2003,0.272,5390000,1.76,127.0,303000000000.0,0.158,56300.0,50.8,77.5,5.2,0.419,42600.0
Denmark,2004,0.258,5400000,1.78,127.0,311000000000.0,1.89,57600.0,51.0,77.8,5.0,2.18,43700.0
Denmark,2005,0.275,5420000,1.8,128.0,319000000000.0,2.85,58800.0,51.2,78.1,4.8,3.21,44600.0
Denmark,2006,0.329,5440000,1.85,128.0,331000000000.0,3.09,60900.0,51.6,78.3,4.6,3.53,46200.0
Denmark,2007,0.4429999999999999,5470000,1.85,129.0,334000000000.0,1.22,61200.0,51.9,78.6,4.5,1.71,46400.0
Denmark,2008,0.588,5500000,1.89,130.0,332000000000.0,-1.3,60500.0,52.2,78.9,4.3,-0.795,45900.0
Denmark,2009,0.535,5530000,1.84,130.0,316000000000.0,-6.28,57200.0,52.6,79.2,4.2,-5.81,43400.0
Denmark,2010,0.444,5550000,1.88,131.0,322000000000.0,1.15,58000.0,53.0,79.5,4.1,1.61,44000.0
Dominican Republic,1980,2.32,5810000,4.42,120.0,15200000000.0,3.6,2630.0,84.4,69.2,86.9,6.02,4980.0
Dominican Republic,1981,2.29,5940000,4.3,123.0,15900000000.0,1.73,2680.0,83.0,69.5,83.8,4.08,5070.0
Dominican Republic,1982,2.25,6080000,4.19,126.0,16200000000.0,-0.522,2660.0,81.7,69.7,80.8,1.77,5050.0
Dominican Republic,1983,2.21,6210000,4.08,129.0,16900000000.0,2.09,2720.0,80.6,69.9,77.9,4.41,5170.0
Dominican Republic,1984,2.18,6350000,3.98,131.0,17100000000.0,-1.91,2700.0,79.5,70.0,75.0,0.291,5080.0
Dominican Republic,1985,2.14,6490000,3.88,134.0,16800000000.0,-4.62,2580.0,78.5,70.0,72.4,-2.51,4850.0
Dominican Republic,1986,2.1,6630000,3.78,137.0,17400000000.0,0.8079999999999999,2620.0,77.6,70.0,69.7,3.0,4890.0
Dominican Republic,1987,2.06,6760000,3.69,140.0,19100000000.0,5.26,2830.0,76.7,70.0,67.2,7.51,5160.0
Dominican Republic,1988,2.03,6900000,3.61,143.0,19500000000.0,-1.4,2830.0,75.8,70.2,64.7,0.675,5090.0
Dominican Republic,1989,2.0,7040000,3.54,146.0,20400000000.0,10.4,2890.0,75.0,70.6,62.3,12.7,5630.0
Dominican Republic,1990,1.98,7180000,3.47,149.0,19300000000.0,-6.64,2680.0,74.3,70.8,59.9,-4.73,5270.0
Dominican Republic,1991,1.96,7330000,3.4,152.0,19500000000.0,-1.14,2660.0,73.5,71.1,57.6,0.857,5210.0
Dominican Republic,1992,1.93,7470000,3.33,155.0,21600000000.0,4.45,2900.0,72.9,71.4,55.4,6.52,5650.0
Dominican Republic,1993,1.9,7610000,3.26,158.0,23200000000.0,0.272,3050.0,72.4,71.6,53.1,2.22,5950.0
Dominican Republic,1994,1.84,7750000,3.2,160.0,23800000000.0,2.59,3070.0,71.9,71.8,51.0,4.53,5970.0
Dominican Republic,1995,1.78,7890000,3.13,163.0,25200000000.0,2.77,3190.0,71.2,72.1,48.9,4.64,6190.0
Dominican Republic,1996,1.72,8030000,3.07,166.0,26700000000.0,5.41,3330.0,70.5,72.2,47.0,7.25,6520.0
Dominican Republic,1997,1.66,8160000,3.01,169.0,29100000000.0,6.53,3560.0,69.7,72.5,45.2,8.33,6920.0
Dominican Republic,1998,1.61,8300000,2.97,172.0,31000000000.0,5.57,3740.0,68.8,72.7,43.7,7.3,7290.0
Dominican Republic,1999,1.59,8430000,2.93,174.0,32900000000.0,6.29,3900.0,67.9,73.0,42.2,7.99,7660.0
Dominican Republic,2000,1.57,8560000,2.89,177.0,34400000000.0,7.27,4020.0,67.2,73.2,41.0,8.97,7960.0
Dominican Republic,2001,1.56,8700000,2.86,180.0,35200000000.0,2.02,4050.0,66.3,73.4,39.9,3.62,7980.0
Dominican Republic,2002,1.54,8830000,2.84,183.0,36800000000.0,2.83,4170.0,65.6,73.5,39.0,4.42,8320.0
Dominican Republic,2003,1.52,8970000,2.81,186.0,36300000000.0,1.25,4050.0,65.1,73.5,38.1,2.79,8170.0
Dominican Republic,2004,1.5,9100000,2.78,188.0,37300000000.0,4.71,4090.0,64.4,73.3,37.4,6.28,8150.0
Dominican Republic,2005,1.47,9240000,2.75,191.0,40800000000.0,6.91,4410.0,63.7,73.5,36.8,8.48,8780.0
Dominican Republic,2006,1.44,9370000,2.72,194.0,44500000000.0,8.72,4750.0,63.0,73.6,36.2,10.3,9580.0
Dominican Republic,2007,1.41,9500000,2.69,197.0,47800000000.0,6.55,5030.0,62.2,73.9,35.7,8.07,10300.0
Dominican Republic,2008,1.38,9640000,2.66,199.0,49400000000.0,3.39,5120.0,61.4,74.2,35.2,4.83,10400.0
Dominican Republic,2009,1.35,9770000,2.63,202.0,49800000000.0,1.62,5100.0,60.6,74.4,34.8,3.01,10400.0
Dominican Republic,2010,1.32,9900000,2.6,205.0,54000000000.0,5.84,5450.0,60.0,74.6,34.4,7.25,11100.0
Ecuador,1980,2.59,7980000,4.73,32.1,29400000000.0,1.71,3690.0,85.1,67.8,93.1,4.58,8080.0
Ecuador,1981,2.56,8180000,4.61,32.9,31100000000.0,1.26,3800.0,84.0,68.3,88.8,4.08,8170.0
Ecuador,1982,2.53,8390000,4.5,33.8,31300000000.0,-1.6,3720.0,82.8,68.7,84.5,1.09,8020.0
Ecuador,1983,2.51,8610000,4.4,34.7,31100000000.0,-4.68,3620.0,81.6,69.0,80.2,-2.11,7630.0
Ecuador,1984,2.5,8820000,4.31,35.5,32000000000.0,1.35,3620.0,80.3,69.5,76.1,4.04,7710.0
Ecuador,1985,2.49,9050000,4.21,36.4,33200000000.0,1.53,3670.0,79.0,69.9,72.3,4.18,7810.0
Ecuador,1986,2.48,9270000,4.12,37.3,34400000000.0,0.298,3710.0,78.0,70.2,68.7,2.87,7820.0
Ecuador,1987,2.46,9500000,4.03,38.3,34300000000.0,-8.66,3610.0,76.9,69.0,65.4,-6.37,7130.0
Ecuador,1988,2.44,9740000,3.95,39.2,36300000000.0,7.88,3730.0,75.9,70.9,62.3,10.5,7670.0
Ecuador,1989,2.42,9980000,3.86,40.2,36700000000.0,-2.37,3680.0,74.8,71.2,59.4,-0.0342,7470.0
Ecuador,1990,2.38,10200000,3.77,41.1,38000000000.0,0.233,3720.0,73.8,71.4,56.7,2.57,7470.0
Ecuador,1991,2.35,10500000,3.68,42.1,39700000000.0,2.92,3790.0,73.0,71.6,54.0,5.26,7610.0
Ecuador,1992,2.31,10700000,3.59,43.1,40500000000.0,0.871,3780.0,72.1,72.0,51.3,3.1,7600.0
Ecuador,1993,2.27,11000000,3.51,44.1,41300000000.0,0.0488,3770.0,71.3,72.1,48.8,2.17,7570.0
Ecuador,1994,2.22,11200000,3.44,45.1,43000000000.0,2.27,3840.0,70.4,72.6,46.3,4.33,7720.0
Ecuador,1995,2.16,11400000,3.36,46.1,44000000000.0,0.929,3850.0,69.6,72.8,43.9,2.83,7730.0
Ecuador,1996,2.1,11700000,3.29,47.0,44800000000.0,-0.0619,3830.0,68.9,73.1,41.6,1.69,7700.0
Ecuador,1997,2.05,11900000,3.23,48.0,46700000000.0,1.34,3920.0,68.2,73.5,39.5,3.0,7870.0
Ecuador,1998,1.98,12200000,3.16,49.0,48200000000.0,-1.49,3970.0,67.5,73.7,37.7,0.0661,7960.0
Ecuador,1999,1.91,12400000,3.09,49.9,46000000000.0,-8.86,3710.0,66.8,74.0,36.0,-7.42,7440.0
Ecuador,2000,1.84,12600000,3.03,50.8,46500000000.0,-15.8,3680.0,65.9,74.3,34.5,-14.4,7390.0
Ecuador,2001,1.76,12900000,2.97,51.8,48300000000.0,3.49,3760.0,65.2,74.6,33.2,5.22,7550.0
Ecuador,2002,1.69,13100000,2.91,52.6,50300000000.0,-0.675,3850.0,64.4,74.8,32.0,1.03,7730.0
Ecuador,2003,1.65,13300000,2.87,53.5,51700000000.0,2.39,3890.0,63.5,75.1,30.9,4.16,7810.0
Ecuador,2004,1.64,13500000,2.83,54.4,55900000000.0,6.77,4140.0,62.7,75.3,30.0,8.58,8310.0
Ecuador,2005,1.66,13700000,2.79,55.3,58900000000.0,3.52,4290.0,61.9,75.6,29.2,5.22,8610.0
Ecuador,2006,1.68,14000000,2.76,56.2,61500000000.0,2.88,4400.0,61.0,75.8,28.3,4.51,8840.0
Ecuador,2007,1.69,14200000,2.74,57.2,62800000000.0,0.688,4420.0,60.3,76.0,27.5,2.24,8880.0
Ecuador,2008,1.69,14400000,2.71,58.2,66800000000.0,4.79,4620.0,59.6,76.3,26.8,6.36,9290.0
Ecuador,2009,1.67,14700000,2.68,59.2,67200000000.0,-0.454,4570.0,59.0,76.5,26.0,0.997,9180.0
Ecuador,2010,1.64,14900000,2.66,60.1,69600000000.0,1.74,4660.0,58.3,76.7,25.1,3.19,9350.0
Egypt,1980,2.46,44100000,5.6,44.3,52600000000.0,7.23,1190.0,80.6,58.8,167.0,9.75,4510.0
Egypt,1981,2.5,45200000,5.56,45.4,54600000000.0,0.304,1210.0,80.9,59.2,158.0,2.7,4480.0
Egypt,1982,2.54,46400000,5.53,46.6,60000000000.0,7.08,1290.0,81.1,59.8,148.0,9.66,4680.0
Egypt,1983,2.59,47600000,5.49,47.8,64400000000.0,4.47,1350.0,81.2,60.4,138.0,7.0,4960.0
Egypt,1984,2.64,48900000,5.44,49.1,68300000000.0,2.92,1400.0,81.4,61.2,128.0,5.43,5210.0
Egypt,1985,2.7,50200000,5.38,50.4,72800000000.0,3.4,1450.0,81.8,61.1,119.0,5.92,5440.0
Egypt,1986,2.76,51600000,5.29,51.8,74800000000.0,-0.43,1450.0,82.4,61.9,110.0,2.01,5560.0
Egypt,1987,2.79,53100000,5.18,53.3,76700000000.0,0.181,1440.0,83.1,62.3,102.0,2.63,5670.0
Egypt,1988,2.75,54500000,5.03,54.8,80700000000.0,1.83,1480.0,83.7,64.0,95.8,4.26,5780.0
Egypt,1989,2.64,56000000,4.86,56.3,84700000000.0,0.693,1510.0,84.1,64.7,90.5,2.98,5830.0
Egypt,1990,2.48,57400000,4.66,57.7,89600000000.0,-0.196,1560.0,84.1,65.3,85.9,1.91,5910.0
Egypt,1991,2.31,58800000,4.46,59.0,90500000000.0,-5.61,1540.0,84.2,65.5,81.7,-3.76,5840.0
Egypt,1992,2.16,60000000,4.25,60.3,94500000000.0,1.1,1570.0,83.7,66.2,77.6,2.94,5970.0
Egypt,1993,2.04,61300000,4.05,61.6,97300000000.0,-0.534,1590.0,82.7,66.7,73.4,1.18,6010.0
Egypt,1994,1.97,62500000,3.87,62.8,101000000000.0,1.78,1620.0,81.4,67.0,69.1,3.5,6130.0
Egypt,1995,1.93,63700000,3.71,64.0,106000000000.0,2.43,1660.0,80.1,67.7,64.9,4.16,6290.0
Egypt,1996,1.9,64900000,3.57,65.2,111000000000.0,2.74,1710.0,78.2,68.1,60.7,4.49,6480.0
Egypt,1997,1.86,66200000,3.46,66.5,117000000000.0,3.22,1770.0,76.4,68.4,56.8,4.98,6710.0
Egypt,1998,1.84,67400000,3.37,67.7,122000000000.0,3.44,1810.0,74.7,69.0,53.2,5.23,6860.0
Egypt,1999,1.84,68600000,3.29,68.9,129000000000.0,3.85,1890.0,72.8,69.4,49.9,5.68,7140.0
Egypt,2000,1.85,69900000,3.23,70.2,136000000000.0,3.27,1950.0,70.7,69.9,46.9,5.12,7390.0
Egypt,2001,1.87,71200000,3.18,71.6,141000000000.0,1.47,1980.0,68.8,69.7,44.2,3.33,7510.0
Egypt,2002,1.9,72600000,3.13,72.9,145000000000.0,1.21,1990.0,66.8,69.8,41.8,3.1,7540.0
Egypt,2003,1.9,74000000,3.09,74.3,149000000000.0,1.26,2020.0,64.9,69.9,39.7,3.17,7640.0
Egypt,2004,1.87,75400000,3.05,75.7,155000000000.0,2.19,2060.0,63.1,70.1,37.8,4.11,7800.0
Egypt,2005,1.84,76800000,3.02,77.1,162000000000.0,2.63,2110.0,61.6,70.3,36.1,4.54,8000.0
Egypt,2006,1.78,78200000,3.0,78.5,173000000000.0,4.9,2220.0,60.6,70.3,34.6,6.83,8400.0
Egypt,2007,1.75,79500000,3.02,79.9,186000000000.0,3.74,2330.0,59.6,70.5,33.1,5.63,8840.0
Egypt,2008,1.77,81000000,3.06,81.3,199000000000.0,4.88,2460.0,58.8,70.5,31.7,6.76,9310.0
Egypt,2009,1.85,82500000,3.11,82.8,208000000000.0,2.36,2520.0,58.3,70.4,30.4,4.18,9560.0
Egypt,2010,1.97,84100000,3.19,84.5,219000000000.0,2.74,2600.0,58.4,70.5,29.1,4.55,9860.0
El Salvador,1980,1.75,4580000,5.1,221.0,11800000000.0,-9.65,2570.0,89.5,64.8,111.0,-8.12,5140.0
El Salvador,1981,1.62,4660000,4.96,225.0,10600000000.0,-7.14,2270.0,88.9,58.7,105.0,-5.68,4760.0
El Salvador,1982,1.5,4730000,4.82,228.0,9890000000.0,-4.67,2090.0,88.1,62.4,98.5,-3.27,4530.0
El Salvador,1983,1.41,4790000,4.68,231.0,10000000000.0,-0.365,2100.0,87.4,61.1,92.4,1.02,4500.0
El Salvador,1984,1.36,4860000,4.55,234.0,10200000000.0,0.745,2100.0,86.7,63.0,86.5,2.1,4530.0
El Salvador,1985,1.34,4920000,4.43,238.0,10200000000.0,0.6509999999999999,2080.0,85.9,64.6,80.9,1.98,4550.0
El Salvador,1986,1.31,4990000,4.32,241.0,10300000000.0,-0.754,2060.0,84.4,64.6,75.8,0.526,4500.0
El Salvador,1987,1.29,5050000,4.22,244.0,10500000000.0,0.7559999999999999,2080.0,83.1,66.1,71.1,2.03,4530.0
El Salvador,1988,1.28,5120000,4.13,247.0,10700000000.0,0.0513,2090.0,81.8,67.4,66.9,1.33,4520.0
El Salvador,1989,1.3,5190000,4.04,250.0,10800000000.0,-0.684,2090.0,80.6,65.9,63.1,0.638,4480.0
El Salvador,1990,1.32,5250000,3.96,254.0,11300000000.0,1.29,2160.0,79.4,68.2,59.6,2.72,4530.0
El Salvador,1991,1.35,5330000,3.89,257.0,11500000000.0,1.1,2160.0,78.0,68.5,56.4,2.63,4630.0
El Salvador,1992,1.37,5400000,3.82,261.0,12300000000.0,5.48,2280.0,76.6,69.2,53.3,7.14,4910.0
El Salvador,1993,1.35,5470000,3.74,264.0,13000000000.0,4.52,2380.0,75.5,69.5,50.3,6.15,5200.0
El Salvador,1994,1.29,5540000,3.66,268.0,13600000000.0,4.11,2460.0,74.5,69.8,47.3,5.6,5450.0
El Salvador,1995,1.19,5610000,3.58,271.0,14300000000.0,4.26,2550.0,73.7,70.3,44.4,5.54,5730.0
El Salvador,1996,1.08,5670000,3.48,274.0,14400000000.0,-0.0943,2540.0,73.1,70.6,41.7,0.9159999999999999,5760.0
El Salvador,1997,0.98,5730000,3.38,276.0,14900000000.0,2.33,2590.0,72.6,71.1,39.1,3.17,5950.0
El Salvador,1998,0.8859999999999999,5780000,3.26,279.0,15300000000.0,1.82,2640.0,72.1,71.3,36.7,2.5,6120.0
El Salvador,1999,0.8009999999999999,5830000,3.14,281.0,15600000000.0,1.46,2680.0,71.7,71.9,34.5,2.03,6280.0
El Salvador,2000,0.726,5870000,3.02,283.0,15800000000.0,0.295,2690.0,71.3,72.2,32.5,0.7909999999999999,6360.0
El Salvador,2001,0.6509999999999999,5910000,2.9,285.0,15900000000.0,-0.169,2690.0,70.7,71.9,30.7,0.263,6430.0
El Salvador,2002,0.58,5940000,2.79,287.0,16200000000.0,0.363,2720.0,70.1,72.7,29.1,0.736,6540.0
El Salvador,2003,0.524,5970000,2.69,288.0,16400000000.0,-0.0256,2750.0,69.3,72.8,27.5,0.313,6660.0
El Salvador,2004,0.488,6000000,2.6,290.0,16600000000.0,-0.00944,2760.0,68.5,72.9,26.1,0.328,6750.0
El Salvador,2005,0.469,6030000,2.53,291.0,17000000000.0,0.997,2820.0,67.6,73.1,24.7,1.36,6960.0
El Salvador,2006,0.455,6060000,2.47,292.0,17700000000.0,3.57,2930.0,66.3,73.3,23.4,3.98,7200.0
El Salvador,2007,0.445,6080000,2.41,294.0,18100000000.0,3.33,2970.0,64.9,73.5,22.3,3.78,7440.0
El Salvador,2008,0.44,6110000,2.36,295.0,18500000000.0,0.779,3020.0,63.6,73.8,21.2,1.25,7500.0
El Salvador,2009,0.441,6140000,2.31,296.0,18100000000.0,-3.5,2940.0,62.3,73.8,20.2,-3.02,7230.0
El Salvador,2010,0.445,6160000,2.27,298.0,18400000000.0,0.9670000000000001,2990.0,60.9,74.1,19.2,1.5,7300.0
Equatorial Guinea,1980,3.28,255000,5.84,9.1,165000000.0,-4.18,646.0,98.9,48.6,236.0,-1.74,1290.0
Equatorial Guinea,1981,5.61,270000,5.86,9.63,174000000.0,-3.56,646.0,88.0,49.0,230.0,1.73,1250.0
Equatorial Guinea,1982,7.34,291000,5.88,10.4,178000000.0,-0.865,613.0,79.9,49.3,224.0,6.82,1240.0
Equatorial Guinea,1983,7.89,314000,5.9,11.2,187000000.0,-3.29,595.0,73.9,49.4,219.0,5.0,1200.0
Equatorial Guinea,1984,7.24,338000,5.93,12.1,189000000.0,-6.38,559.0,69.4,49.3,215.0,1.01,1120.0
Equatorial Guinea,1985,5.97,359000,5.95,12.8,213000000.0,6.07,595.0,66.0,49.4,211.0,12.9,1190.0
Equatorial Guinea,1986,4.66,376000,5.96,13.4,208000000.0,-6.94,554.0,67.3,49.3,207.0,-2.33,1100.0
Equatorial Guinea,1987,3.69,390000,5.97,13.9,218000000.0,0.5429999999999999,558.0,68.5,49.0,203.0,4.44,1110.0
Equatorial Guinea,1988,3.07,402000,5.98,14.3,223000000.0,-0.517,555.0,69.9,48.8,199.0,2.66,1100.0
Equatorial Guinea,1989,2.89,414000,5.99,14.8,221000000.0,-4.13,533.0,71.6,48.6,195.0,-1.23,1060.0
Equatorial Guinea,1990,3.02,427000,5.99,15.2,217000000.0,-5.28,508.0,73.6,48.2,191.0,-2.26,1000.0
Equatorial Guinea,1991,3.18,441000,5.99,15.7,215000000.0,-4.28,487.0,76.6,48.0,187.0,-1.04,958.0
Equatorial Guinea,1992,3.24,455000,5.98,16.2,289000000.0,30.3,635.0,79.3,48.0,183.0,34.7,1250.0
Equatorial Guinea,1993,3.34,471000,5.98,16.8,321000000.0,7.31,682.0,81.9,47.9,179.0,11.0,1340.0
Equatorial Guinea,1994,3.45,487000,5.98,17.4,375000000.0,12.8,769.0,84.1,47.9,175.0,16.7,1510.0
Equatorial Guinea,1995,3.58,505000,5.97,18.0,440000000.0,13.7,872.0,85.9,47.9,171.0,17.5,1720.0
Equatorial Guinea,1996,3.72,524000,5.96,18.7,733000000.0,61.2,1400.0,87.2,48.5,168.0,66.5,2750.0
Equatorial Guinea,1997,3.86,545000,5.94,19.4,1830000000.0,142.0,3360.0,88.1,50.7,164.0,150.0,6620.0
Equatorial Guinea,1998,3.97,567000,5.91,20.2,2270000000.0,19.8,4000.0,88.5,52.0,160.0,23.8,7880.0
Equatorial Guinea,1999,4.02,590000,5.88,21.0,2850000000.0,21.7,4830.0,88.3,53.1,156.0,25.7,9510.0
Equatorial Guinea,2000,4.05,614000,5.83,21.9,3370000000.0,14.5,5480.0,87.5,54.4,152.0,18.2,10800.0
Equatorial Guinea,2001,4.06,640000,5.79,22.8,5500000000.0,58.2,8600.0,86.7,55.8,148.0,63.4,16900.0
Equatorial Guinea,2002,4.08,666000,5.73,23.8,6580000000.0,15.7,9870.0,85.3,57.0,143.0,19.5,19400.0
Equatorial Guinea,2003,4.15,695000,5.68,24.8,7490000000.0,10.5,10800.0,83.6,57.5,139.0,14.0,21200.0
Equatorial Guinea,2004,4.26,725000,5.62,25.8,10300000000.0,33.9,14300.0,81.9,58.0,135.0,38.0,28100.0
Equatorial Guinea,2005,4.39,757000,5.56,27.0,12100000000.0,6.53,15900.0,80.2,58.1,131.0,9.78,31400.0
Equatorial Guinea,2006,4.51,792000,5.5,28.2,13000000000.0,-1.67,16400.0,79.2,59.0,127.0,1.25,32300.0
Equatorial Guinea,2007,4.58,829000,5.43,29.6,15000000000.0,9.94,18100.0,78.3,59.4,123.0,13.1,35600.0
Equatorial Guinea,2008,4.61,868000,5.36,31.0,17700000000.0,9.13,20300.0,77.4,59.8,118.0,12.3,40000.0
Equatorial Guinea,2009,4.58,909000,5.29,32.4,17900000000.0,-10.6,19700.0,76.5,60.3,114.0,-8.09,38700.0
Equatorial Guinea,2010,4.52,951000,5.21,33.9,16300000000.0,-4.04,17100.0,75.5,60.9,111.0,-1.32,33700.0
Fiji,1980,2.18,635000,3.91,34.8,1860000000.0,-3.7,2930.0,71.9,64.8,44.0,-1.57,6020.0
Fiji,1981,2.44,651000,3.86,35.6,1980000000.0,3.8,3040.0,71.7,64.7,41.7,6.36,6250.0
Fiji,1982,2.61,668000,3.81,36.6,1860000000.0,-8.38,2780.0,71.5,65.0,39.7,-5.95,5730.0
Fiji,1983,2.54,685000,3.76,37.5,1790000000.0,-6.34,2610.0,71.5,65.4,37.8,-3.93,5370.0
Fiji,1984,2.16,700000,3.69,38.3,1940000000.0,6.11,2760.0,71.7,65.7,36.1,8.43,5700.0
